Treatment,Well,Replicate,InitialTime,Minutes,FinalTime,Location,DistanceMoved,Label
Vehicle,Trial     6,C2,0:31:00,31,0:32:00,Arena,496.525,Light2
Vehicle,Trial     6,C2,0:32:00,32,0:33:00,Arena,541.01,Light2
Vehicle,Trial     6,C2,0:33:00,33,0:34:00,Arena,629.734,Light2
Vehicle,Trial     6,C2,0:34:00,34,0:35:00,Arena,487.275,Light2
Vehicle,Trial     6,C2,0:35:00,35,0:36:00,Arena,452.581,Dark3
Vehicle,Trial     6,C2,0:36:00,36,0:37:00,Arena,307.815,Dark3
Vehicle,Trial     6,C2,0:37:00,37,0:38:00,Arena,262.313,Dark3
Vehicle,Trial     6,C2,0:38:00,38,0:39:00,Arena,113.609,Dark3
Vehicle,Trial     6,C2,0:39:00,39,0:40:00,Arena,128.811,Dark3
Vehicle,Trial     6,C2,0:40:00,40,0:41:00,Arena,216.315,Dark3
Vehicle,Trial     6,C2,0:41:00,41,0:42:00,Arena,123.35,Dark3
Vehicle,Trial     6,C2,0:42:00,42,0:43:00,Arena,120.91,Dark3
Vehicle,Trial     6,C2,0:43:00,43,0:44:00,Arena,192.105,Dark3
Vehicle,Trial     6,C2,0:44:00,44,0:45:00,Arena,200.201,Dark3
